state,district,primary_type,district_delegates,gender,race,age,education,pop
District of Columbia,MD02,Primary,6,Male,Black,65+,College,0
District of Columbia,MD02,Primary,6,Male,Black,65+,College,1
District of Columbia,MD02,Primary,6,Male,Black,65+,College,1
District of Columbia,MD02,Primary,6,Male,Black,65+,College,1
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,0
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,3
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,4
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,7
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,1
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,14
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,19
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,29
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,1
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,17
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,22
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,34
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,1
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,18
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,23
District of Columbia,MD02,Primary,6,Male,Black,65+,Less than college,36
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,8
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,6
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,4
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,1
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,2
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,2
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,1
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,0
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,5
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,4
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,2
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,1
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,1
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,1
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,0
District of Columbia,MD02,Primary,6,Male,Latino,18-24,College,0
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,8
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,64
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,21
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,9
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,6
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,49
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,15
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,7
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,9
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,74
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,24
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,11
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,13
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,99
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,34
District of Columbia,MD02,Primary,6,Male,Latino,18-24,Less than college,15
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,25
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,20
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,12
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,3
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,17
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,14
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,8
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,2
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,23
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,18
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,11
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,3
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,4
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,3
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,2
District of Columbia,MD02,Primary,6,Male,Latino,25-34,College,0
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,1
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,8
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,2
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,1
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,5
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,45
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,14
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,6
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,5
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,42
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,13
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,6
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,7
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,59
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,19
District of Columbia,MD02,Primary,6,Male,Latino,25-34,Less than college,8
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,40
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,32
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,19
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,5
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,28
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,22
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,13
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,3
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,28
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,23
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,14
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,3
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,7
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,6
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,3
District of Columbia,MD02,Primary,6,Male,Latino,35-44,College,1
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,3
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,23
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,7
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,3
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,10
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,80
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,25
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,11
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,8
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,67
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,21
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,9
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,13
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,103
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,33
District of Columbia,MD02,Primary,6,Male,Latino,35-44,Less than college,15
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,30
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,24
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,14
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,3
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,17
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,14
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,8
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,2
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,10
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,8
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,5
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,1
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,5
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,4
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,2
District of Columbia,MD02,Primary,6,Male,Latino,45-64,College,1
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,1
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,13
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,4
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,2
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,9
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,74
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,24
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,10
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,10
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,79
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,25
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,11
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,11
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,88
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,28
District of Columbia,MD02,Primary,6,Male,Latino,45-64,Less than college,13
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,6
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,5
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,3
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,1
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,3
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,2
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,1
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,0
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,1
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,1
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,1
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,0
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,1
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,0
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,0
District of Columbia,MD02,Primary,6,Male,Latino,65+,College,0
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,0
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,2
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,1
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,0
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,1
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,10
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,3
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,1
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,1
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,12
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,4
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,2
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,2
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,13
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,4
District of Columbia,MD02,Primary,6,Male,Latino,65+,Less than college,2
District of Columbia,MD02,Primary,6,Male,White,18-24,College,238
District of Columbia,MD02,Primary,6,Male,White,18-24,College,61
District of Columbia,MD02,Primary,6,Male,White,18-24,College,49
District of Columbia,MD02,Primary,6,Male,White,18-24,College,4
District of Columbia,MD02,Primary,6,Male,White,18-24,College,78
District of Columbia,MD02,Primary,6,Male,White,18-24,College,19
District of Columbia,MD02,Primary,6,Male,White,18-24,College,15
District of Columbia,MD02,Primary,6,Male,White,18-24,College,1
District of Columbia,MD02,Primary,6,Male,White,18-24,College,162
District of Columbia,MD02,Primary,6,Male,White,18-24,College,41
District of Columbia,MD02,Primary,6,Male,White,18-24,College,33
District of Columbia,MD02,Primary,6,Male,White,18-24,College,3
District of Columbia,MD02,Primary,6,Male,White,18-24,College,30
District of Columbia,MD02,Primary,6,Male,White,18-24,College,7
District of Columbia,MD02,Primary,6,Male,White,18-24,College,6
District of Columbia,MD02,Primary,6,Male,White,18-24,College,1
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,29
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,16
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,19
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,4
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,21
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,12
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,14
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,3
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,34
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,19
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,23
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,5
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,47
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,27
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,32
District of Columbia,MD02,Primary,6,Male,White,18-24,Less than college,7
District of Columbia,MD02,Primary,6,Male,White,25-34,College,1111
District of Columbia,MD02,Primary,6,Male,White,25-34,College,319
District of Columbia,MD02,Primary,6,Male,White,25-34,College,258
District of Columbia,MD02,Primary,6,Male,White,25-34,College,24
District of Columbia,MD02,Primary,6,Male,White,25-34,College,804
District of Columbia,MD02,Primary,6,Male,White,25-34,College,219
District of Columbia,MD02,Primary,6,Male,White,25-34,College,176
District of Columbia,MD02,Primary,6,Male,White,25-34,College,16
District of Columbia,MD02,Primary,6,Male,White,25-34,College,1023
District of Columbia,MD02,Primary,6,Male,White,25-34,College,289
District of Columbia,MD02,Primary,6,Male,White,25-34,College,234
District of Columbia,MD02,Primary,6,Male,White,25-34,College,21
District of Columbia,MD02,Primary,6,Male,White,25-34,College,210
District of Columbia,MD02,Primary,6,Male,White,25-34,College,52
District of Columbia,MD02,Primary,6,Male,White,25-34,College,42
District of Columbia,MD02,Primary,6,Male,White,25-34,College,4
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,5
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,3
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,3
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,1
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,32
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,18
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,21
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,5
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,30
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,17
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,20
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,4
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,42
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,24
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,28
District of Columbia,MD02,Primary,6,Male,White,25-34,Less than college,6
District of Columbia,MD02,Primary,6,Male,White,35-44,College,788
District of Columbia,MD02,Primary,6,Male,White,35-44,College,225
District of Columbia,MD02,Primary,6,Male,White,35-44,College,182
District of Columbia,MD02,Primary,6,Male,White,35-44,College,17
District of Columbia,MD02,Primary,6,Male,White,35-44,College,584
District of Columbia,MD02,Primary,6,Male,White,35-44,College,159
District of Columbia,MD02,Primary,6,Male,White,35-44,College,128
District of Columbia,MD02,Primary,6,Male,White,35-44,College,12
District of Columbia,MD02,Primary,6,Male,White,35-44,College,595
District of Columbia,MD02,Primary,6,Male,White,35-44,College,162
District of Columbia,MD02,Primary,6,Male,White,35-44,College,131
District of Columbia,MD02,Primary,6,Male,White,35-44,College,12
District of Columbia,MD02,Primary,6,Male,White,35-44,College,168
District of Columbia,MD02,Primary,6,Male,White,35-44,College,42
District of Columbia,MD02,Primary,6,Male,White,35-44,College,34
District of Columbia,MD02,Primary,6,Male,White,35-44,College,3
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,7
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,4
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,5
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,1
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,25
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,14
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,17
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,4
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,21
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,12
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,14
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,3
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,33
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,19
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,22
District of Columbia,MD02,Primary,6,Male,White,35-44,Less than college,5
District of Columbia,MD02,Primary,6,Male,White,45-64,College,1481
District of Columbia,MD02,Primary,6,Male,White,45-64,College,424
District of Columbia,MD02,Primary,6,Male,White,45-64,College,343
District of Columbia,MD02,Primary,6,Male,White,45-64,College,31
District of Columbia,MD02,Primary,6,Male,White,45-64,College,925
District of Columbia,MD02,Primary,6,Male,White,45-64,College,247
District of Columbia,MD02,Primary,6,Male,White,45-64,College,199
District of Columbia,MD02,Primary,6,Male,White,45-64,College,18
District of Columbia,MD02,Primary,6,Male,White,45-64,College,571
District of Columbia,MD02,Primary,6,Male,White,45-64,College,146
District of Columbia,MD02,Primary,6,Male,White,45-64,College,117
District of Columbia,MD02,Primary,6,Male,White,45-64,College,10
District of Columbia,MD02,Primary,6,Male,White,45-64,College,268
District of Columbia,MD02,Primary,6,Male,White,45-64,College,66
District of Columbia,MD02,Primary,6,Male,White,45-64,College,53
District of Columbia,MD02,Primary,6,Male,White,45-64,College,5
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,9
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,5
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,6
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,1
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,59
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,34
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,40
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,9
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,64
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,37
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,43
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,10
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,72
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,41
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,48
District of Columbia,MD02,Primary,6,Male,White,45-64,Less than college,11
District of Columbia,MD02,Primary,6,Male,White,65+,College,1369
District of Columbia,MD02,Primary,6,Male,White,65+,College,414
District of Columbia,MD02,Primary,6,Male,White,65+,College,336
District of Columbia,MD02,Primary,6,Male,White,65+,College,31
District of Columbia,MD02,Primary,6,Male,White,65+,College,650
District of Columbia,MD02,Primary,6,Male,White,65+,College,173
District of Columbia,MD02,Primary,6,Male,White,65+,College,139
District of Columbia,MD02,Primary,6,Male,White,65+,College,12
District of Columbia,MD02,Primary,6,Male,White,65+,College,349
District of Columbia,MD02,Primary,6,Male,White,65+,College,88
District of Columbia,MD02,Primary,6,Male,White,65+,College,71
District of Columbia,MD02,Primary,6,Male,White,65+,College,6
District of Columbia,MD02,Primary,6,Male,White,65+,College,162
District of Columbia,MD02,Primary,6,Male,White,65+,College,40
District of Columbia,MD02,Primary,6,Male,White,65+,College,32
District of Columbia,MD02,Primary,6,Male,White,65+,College,3
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,8
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,5
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,5
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,1
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,37
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,22
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,25
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,6
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,44
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,25
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,29
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,7
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,47
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,27
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,32
District of Columbia,MD02,Primary,6,Male,White,65+,Less than college,7
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,3
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,14
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,16
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,10
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,1
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,4
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,5
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,3
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,3
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,11
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,12
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,8
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,1
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,3
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,3
District of Columbia,MD02,Primary,6,Female,Black,18-24,College,2
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,3
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,66
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,90
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,150
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,1
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,23
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,32
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,54
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,3
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,84
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,114
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,187
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,2
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,58
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,80
District of Columbia,MD02,Primary,6,Female,Black,18-24,Less than college,134
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,28
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,115
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,129
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,82
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,13
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,53
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,59
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,37
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,19
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,79
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,89
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,56
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,5
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,21
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,23
District of Columbia,MD02,Primary,6,Female,Black,25-34,College,15
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,0
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,9
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,13
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,22
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,2
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,60
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,82
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,142
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,2
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,55
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,76
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,131
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,4
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,102
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,141
District of Columbia,MD02,Primary,6,Female,Black,25-34,Less than college,240
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,21
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,86
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,97
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,61
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,13
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,56
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,63
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,40
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,12
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,51
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,58
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,36
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,4
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,16
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,18
District of Columbia,MD02,Primary,6,Female,Black,35-44,College,11
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,0
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,11
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,15
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,26
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,2
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,54
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,74
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,128
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,2
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,58
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,80
District of Columbia,MD02,Primary,6,Female,Black,35-44,Less than college,138
